Date,PropertyStatus,SellingPrice,MonthlyRentPrice,CostPrice,PropertyType,SalesPersonID,Location,AgentName,CommissionRate,CommissionEarned,ClientID,PropertyID,MarketingChannel,FeedbackRating,LeadSource,FinancingType,PropertyCondition
2022-03-09,Rent,,20680.0,13648385,Condo,7,Chennai,Agent 4,3.5,82749.9,20806,21961,Email marketing,5,Advertisement,Cash,Good
2020-06-13,Rent,,37483.0,7165891,House,10,Delhi,Agent 9,4.92,133976.96,37499,28182,Print advertising,2,Referral,Down Payment Plan,Needs Repair
2021-01-21,Sale,10517080.0,,3028982,House,3,Chennai,Agent 3,3.58,248026.4,36421,12627,Digital ads,2,Advertisement,Down Payment Plan,New
2022-05-06,Sale,9404794.0,,5767148,Commercial,6,Delhi,Agent 5,4.73,161643.69,3381,37871,Email marketing,5,Social Media,Down Payment Plan,New
2022-08-26,Rent,,39515.0,7329679,House,1,Chennai,Agent 2,3.75,148842.76,8446,41699,Digital ads,5,Advertisement,Down Payment Plan,Good
2022-04-27,Rent,,19205.0,6623025,House,4,Hyderabad,Agent 6,2.51,278037.1,47718,26419,Print advertising,5,Referral,CLP,Good
2021-09-15,Sale,19590467.0,,8824828,Commercial,8,Mumbai,Agent 9,2.59,125653.39,33901,28666,Online platforms,5,Referral,CLP,Good
2020-12-18,Sale,10423758.0,,4369731,Apartment,6,Chennai,Agent 3,4.87,111688.12,46533,8280,Email marketing,4,Direct Inquiry,Flexi Payment Plan,Needs Repair
2023-04-16,Rent,,46398.0,12655352,House,3,Bangalore,Agent 1,2.59,275722.19,7758,41383,Email marketing,4,Direct Inquiry,Cash,Good
2023-11-28,Rent,,46096.0,14001311,Condo,7,Delhi,Agent 2,4.27,57473.2,25691,49950,Email marketing,5,Social Media,Down Payment Plan,New
2021-03-19,Sale,7406214.0,,7748094,Commercial,8,Bangalore,Agent 5,2.93,164772.29,10424,21130,Print advertising,5,Referral,Cash,New
2020-09-25,Rent,,23566.0,3993645,Condo,6,Mumbai,Agent 2,4.54,141988.6,6112,1681,Online platforms,1,Direct Inquiry,Flexi Payment Plan,New
2022-09-21,Sale,6468934.0,,11508321,Condo,4,Mumbai,Agent 1,2.86,292655.49,757,41216,Online platforms,1,Referral,Cash,New
2020-04-20,Rent,,45845.0,10265296,Commercial,9,Chennai,Agent 5,2.63,167213.05,1824,40508,Email marketing,4,Direct Inquiry,Flexi Payment Plan,Good
2023-08-17,Rent,,14661.0,7117536,Commercial,7,Hyderabad,Agent 3,4.61,288439.64,5163,25062,Print advertising,2,Social Media,Flexi Payment Plan,Needs Repair
2019-03-20,Rent,,26385.0,10288457,Condo,10,Hyderabad,Agent 5,3.4,144680.16,48650,48115,Print advertising,3,Referral,Flexi Payment Plan,New
2020-02-10,Sale,14091020.0,,13664872,Commercial,1,Delhi,Agent 9,4.56,232618.33,41581,41387,Online platforms,5,Advertisement,CLP,Good
2022-01-17,Rent,,28041.0,13530458,House,1,Delhi,Agent 2,2.93,210389.74,12227,15711,Print advertising,2,Referral,Cash,Needs Repair
2020-11-19,Rent,,27641.0,4761383,Commercial,6,Hyderabad,Agent 4,4.12,290632.93,19460,12703,Print advertising,2,Social Media,CLP,Needs Repair
2023-07-22,Rent,,42058.0,9109504,House,1,Hyderabad,Agent 5,3.19,70180.93,47600,24780,Email marketing,2,Referral,Flexi Payment Plan,Good
2021-03-20,Sale,14015320.0,,8622923,Apartment,9,Mumbai,Agent 4,4.13,220578.86,43206,3392,Digital ads,2,Referral,Cash,Needs Repair
2021-05-04,Sale,9841996.0,,14348467,House,1,Mumbai,Agent 4,4.28,108223.72,5438,9423,Digital ads,5,Referral,CLP,Needs Repair
2019-03-13,Rent,,12866.0,8045287,Apartment,4,Chennai,Agent 9,4.64,150434.57,41838,37969,Digital ads,3,Referral,Cash,Good
2019-11-18,Sale,8982680.0,,4875832,Apartment,9,Hyderabad,Agent 8,4.03,147706.18,30090,39053,Email marketing,4,Social Media,Down Payment Plan,New
2020-01-17,Sale,17857625.0,,12946200,House,9,Delhi,Agent 7,4.76,154801.22,7018,11838,Online platforms,2,Referral,CLP,Needs Repair
2019-10-16,Rent,,24347.0,11498656,Commercial,5,Hyderabad,Agent 6,2.5,63083.14,5072,32391,Online platforms,5,Advertisement,CLP,Good
2022-01-27,Rent,,10438.0,4242153,Condo,1,Bangalore,Agent 7,2.6,104625.2,13630,25612,Print advertising,2,Social Media,Down Payment Plan,Good
2019-11-09,Sale,15196435.0,,7502221,Commercial,1,Chennai,Agent 4,4.91,293963.69,32181,1439,Digital ads,3,Direct Inquiry,Flexi Payment Plan,Needs Repair
2022-07-09,Sale,17119508.0,,4148850,Commercial,3,Chennai,Agent 9,4.96,275380.56,4822,31885,Email marketing,4,Referral,Cash,New
2019-08-26,Rent,,25168.0,5350062,House,2,Chennai,Agent 9,4.58,113912.39,13782,45046,Email marketing,4,Direct Inquiry,Flexi Payment Plan,Needs Repair
2022-07-28,Sale,8480366.0,,3825150,Condo,9,Delhi,Agent 2,4.05,163978.47,24593,20552,Print advertising,5,Advertisement,Cash,Good
2022-11-01,Rent,,46391.0,6644865,House,8,Mumbai,Agent 3,3.41,212822.16,10559,19580,Digital ads,1,Social Media,Cash,Good
2019-02-01,Rent,,31330.0,13810028,Commercial,8,Chennai,Agent 9,4.94,273304.88,11710,43232,Digital ads,2,Social Media,Cash,Good
2023-10-29,Rent,,33409.0,3620771,Apartment,9,Hyderabad,Agent 2,3.95,161917.28,41368,39758,Print advertising,1,Direct Inquiry,Flexi Payment Plan,Good
2019-04-08,Rent,,47741.0,13111106,Condo,10,Chennai,Agent 8,3.61,187399.15,7682,22467,Digital ads,3,Direct Inquiry,CLP,Needs Repair
2021-12-13,Sale,14830641.0,,9385058,Apartment,9,Chennai,Agent 4,2.64,66677.72,31714,40240,Online platforms,1,Referral,Cash,Needs Repair
2023-08-25,Sale,15980076.0,,4340622,House,10,Delhi,Agent 9,4.69,247540.11,329,10381,Print advertising,1,Advertisement,CLP,Needs Repair
2023-06-10,Sale,6150990.0,,14877242,Condo,5,Hyderabad,Agent 9,2.93,232617.48,16679,7969,Digital ads,2,Direct Inquiry,Cash,Good
2020-08-22,Rent,,42355.0,14451311,Apartment,7,Chennai,Agent 5,4.52,161070.97,39723,1937,Digital ads,2,Social Media,Flexi Payment Plan,Good
2023-07-24,Sale,18959561.0,,12521076,House,4,Delhi,Agent 6,4.08,83587.34,33948,33538,Email marketing,5,Referral,Cash,New
2020-04-18,Rent,,49327.0,11702432,Condo,2,Delhi,Agent 9,4.06,176813.29,14176,23914,Print advertising,2,Direct Inquiry,Down Payment Plan,New
2019-12-23,Sale,17513801.0,,11336047,Commercial,3,Bangalore,Agent 1,3.84,294149.57,14219,1934,Print advertising,4,Advertisement,Down Payment Plan,Needs Repair
2021-10-14,Sale,12144007.0,,6584914,Apartment,8,Bangalore,Agent 1,3.69,174614.68,9081,14403,Digital ads,5,Direct Inquiry,Down Payment Plan,Good
2019-09-17,Sale,11067771.0,,12967622,Apartment,2,Mumbai,Agent 7,3.78,66813.01,47694,45325,Digital ads,1,Referral,Flexi Payment Plan,Needs Repair
2020-01-29,Rent,,19448.0,7122578,Commercial,5,Mumbai,Agent 4,4.4,192219.67,17537,17936,Print advertising,3,Direct Inquiry,CLP,Good
2023-02-05,Rent,,44428.0,9277356,Condo,4,Delhi,Agent 8,3.63,128475.68,13058,22843,Online platforms,1,Referral,Flexi Payment Plan,New
2023-09-10,Rent,,17796.0,6100067,Apartment,6,Chennai,Agent 5,3.63,280974.06,42725,19289,Digital ads,1,Direct Inquiry,Down Payment Plan,Needs Repair
2022-12-22,Sale,15012065.0,,12204993,Commercial,3,Chennai,Agent 10,4.36,109361.47,32493,26211,Digital ads,1,Direct Inquiry,CLP,Needs Repair
2020-08-22,Rent,,21531.0,7540721,Commercial,1,Delhi,Agent 1,4.29,266269.4,16391,11336,Print advertising,1,Referral,CLP,Good
2020-09-06,Sale,15149732.0,,13817695,Apartment,9,Chennai,Agent 7,3.56,165559.74,47016,25745,Print advertising,5,Social Media,Flexi Payment Plan,Needs Repair
2019-11-16,Rent,,39279.0,12739880,Apartment,4,Mumbai,Agent 6,3.21,194599.63,38250,20421,Email marketing,1,Direct Inquiry,Flexi Payment Plan,New
2020-05-29,Sale,10277359.0,,6510689,House,3,Bangalore,Agent 7,2.57,298661.42,13490,47321,Online platforms,2,Social Media,Cash,Needs Repair
2023-02-24,Sale,9841858.0,,8481504,Apartment,10,Bangalore,Agent 2,3.04,57282.1,28408,29240,Print advertising,5,Advertisement,Flexi Payment Plan,New
2022-08-09,Sale,12716437.0,,3711408,House,6,Bangalore,Agent 7,3.31,174008.26,39082,48961,Digital ads,3,Advertisement,Cash,New
2021-04-24,Rent,,47612.0,10364236,Apartment,7,Chennai,Agent 3,4.38,129188.35,20890,40824,Online platforms,5,Advertisement,Down Payment Plan,New
2019-12-01,Rent,,47374.0,14894551,House,9,Delhi,Agent 6,4.38,212332.28,39800,28136,Email marketing,4,Referral,Down Payment Plan,Good
2020-09-12,Rent,,13157.0,9003121,Condo,7,Bangalore,Agent 2,3.2,129224.05,37169,41465,Online platforms,1,Advertisement,Cash,Good
2019-07-19,Sale,19134407.0,,10766383,House,10,Delhi,Agent 9,3.75,288028.79,29453,10961,Digital ads,3,Advertisement,Down Payment Plan,New
2019-04-15,Rent,,23787.0,7727848,Commercial,7,Bangalore,Agent 5,3.27,248459.26,33513,16585,Digital ads,4,Direct Inquiry,CLP,Needs Repair
2023-12-29,Rent,,25435.0,8598221,Commercial,4,Bangalore,Agent 10,3.28,220229.39,26858,19234,Online platforms,2,Advertisement,Flexi Payment Plan,New
2023-07-07,Sale,5594764.0,,10108925,House,10,Hyderabad,Agent 9,4.89,81200.78,23086,26104,Print advertising,3,Referral,Flexi Payment Plan,Good
2019-04-04,Rent,,41691.0,8882848,Apartment,1,Chennai,Agent 5,4.24,94902.76,23446,4761,Online platforms,4,Direct Inquiry,Cash,New
2020-10-30,Rent,,25014.0,12644467,Commercial,8,Delhi,Agent 6,4.47,60888.01,24358,24378,Print advertising,2,Referral,CLP,New
2020-03-26,Rent,,12967.0,9022133,Apartment,9,Bangalore,Agent 4,3.57,135363.85,20608,8016,Digital ads,5,Advertisement,Flexi Payment Plan,Good
2019-01-30,Sale,6717268.0,,3598274,House,6,Bangalore,Agent 4,3.45,204388.23,20880,45108,Online platforms,1,Advertisement,CLP,Needs Repair
2019-02-03,Sale,6539063.0,,4871960,Condo,1,Delhi,Agent 8,4.11,268027.06,46977,21553,Online platforms,4,Advertisement,Down Payment Plan,Good
2020-10-26,Rent,,16141.0,6945136,Condo,4,Mumbai,Agent 5,3.79,121852.75,30499,37190,Digital ads,1,Direct Inquiry,Cash,Needs Repair
2021-09-26,Rent,,27113.0,5745718,Commercial,4,Chennai,Agent 2,4.59,84071.24,15247,36808,Online platforms,1,Social Media,CLP,Needs Repair
2019-07-25,Rent,,34721.0,14206493,House,10,Chennai,Agent 3,4.02,142111.4,25271,13906,Print advertising,3,Direct Inquiry,Flexi Payment Plan,Good
2023-06-27,Sale,6574944.0,,10133286,Apartment,1,Bangalore,Agent 5,3.03,219663.72,6745,36763,Online platforms,4,Advertisement,Flexi Payment Plan,New
2021-05-13,Sale,5191939.0,,14830710,Apartment,7,Hyderabad,Agent 1,4.96,115573.29,46942,39840,Print advertising,2,Direct Inquiry,Cash,New
2019-08-21,Sale,7583806.0,,6602350,Commercial,10,Chennai,Agent 4,3.14,291778.07,37615,42354,Online platforms,1,Advertisement,Flexi Payment Plan,New
2022-08-03,Sale,19916606.0,,13174242,Commercial,2,Bangalore,Agent 4,2.93,177272.8,44705,49559,Email marketing,5,Social Media,Down Payment Plan,New
2022-09-14,Rent,,39973.0,10745716,Commercial,4,Hyderabad,Agent 9,3.2,217253.37,20980,12919,Online platforms,5,Direct Inquiry,Cash,Good
2019-06-04,Sale,17031204.0,,8698571,Apartment,5,Bangalore,Agent 3,3.16,260173.83,32371,3067,Digital ads,1,Social Media,Cash,Needs Repair
2021-05-02,Sale,13082390.0,,3281367,Condo,10,Delhi,Agent 9,4.46,228709.77,27607,7816,Email marketing,1,Direct Inquiry,Flexi Payment Plan,Needs Repair
2020-01-21,Sale,18916476.0,,10205526,Condo,4,Bangalore,Agent 1,3.23,178158.08,29674,11216,Online platforms,3,Referral,CLP,New
2021-10-12,Rent,,40086.0,8264220,Condo,4,Hyderabad,Agent 3,2.99,65584.13,38743,15495,Online platforms,5,Advertisement,Down Payment Plan,Needs Repair
2023-11-26,Sale,18838480.0,,13773394,Condo,3,Chennai,Agent 9,4.13,248499.4,1394,18681,Print advertising,3,Advertisement,Down Payment Plan,New
2019-02-25,Rent,,21439.0,11643474,House,3,Delhi,Agent 3,3.51,134439.09,42184,37733,Online platforms,5,Referral,Flexi Payment Plan,Needs Repair
2019-01-15,Sale,13552450.0,,12848719,House,6,Chennai,Agent 4,4.7,118078.78,30263,18637,Print advertising,2,Referral,Flexi Payment Plan,Good
2020-02-12,Rent,,22794.0,14071024,House,4,Bangalore,Agent 9,4.94,271245.95,26399,34962,Digital ads,2,Social Media,Flexi Payment Plan,New
2023-06-27,Sale,11343234.0,,11136347,House,8,Chennai,Agent 9,2.54,113105.55,2564,22112,Email marketing,5,Direct Inquiry,Cash,Needs Repair
2019-02-20,Sale,6573524.0,,14811395,Condo,6,Chennai,Agent 5,4.63,85163.6,30795,6234,Print advertising,3,Referral,CLP,Needs Repair
2022-07-13,Sale,18626055.0,,11129628,Commercial,2,Chennai,Agent 3,2.76,208194.04,47400,19727,Email marketing,2,Social Media,CLP,New
2021-05-03,Rent,,32027.0,5586064,Condo,8,Hyderabad,Agent 1,3.19,215478.58,20788,49394,Print advertising,2,Referral,Down Payment Plan,Good
2021-12-10,Sale,13779566.0,,10075835,Condo,9,Chennai,Agent 8,2.82,295067.13,26237,5228,Print advertising,1,Social Media,Down Payment Plan,Needs Repair
2023-09-25,Rent,,37158.0,3642501,Apartment,6,Mumbai,Agent 6,2.62,173790.87,20525,40130,Email marketing,1,Referral,Cash,Good
2019-05-27,Rent,,34631.0,8434069,Condo,6,Delhi,Agent 9,3.52,248149.37,25778,19559,Digital ads,3,Referral,Flexi Payment Plan,Good
2022-11-13,Sale,14760121.0,,13453423,Apartment,2,Hyderabad,Agent 3,3.65,209429.44,32332,42015,Print advertising,5,Direct Inquiry,Flexi Payment Plan,New
2020-01-13,Rent,,44542.0,13437692,Commercial,4,Bangalore,Agent 4,4.28,270011.84,40500,6734,Online platforms,2,Advertisement,Cash,New
2019-04-01,Sale,14603395.0,,12995752,House,3,Bangalore,Agent 6,3.09,276358.38,14682,3135,Email marketing,3,Direct Inquiry,Flexi Payment Plan,Good
2019-02-02,Sale,8338484.0,,6892476,House,2,Hyderabad,Agent 10,4.55,235086.7,9093,6891,Digital ads,5,Referral,CLP,Good
2021-09-30,Sale,8484512.0,,8746369,Commercial,7,Mumbai,Agent 7,4.23,296713.35,45063,47465,Online platforms,2,Advertisement,CLP,Needs Repair
2022-09-15,Sale,6953427.0,,7340787,House,7,Mumbai,Agent 7,2.67,52652.93,14834,11154,Print advertising,4,Referral,CLP,New
2019-10-01,Rent,,34363.0,5261334,Commercial,10,Bangalore,Agent 7,4.16,93848.7,47456,24175,Digital ads,5,Social Media,CLP,Good
2023-07-29,Sale,8585465.0,,5852210,Commercial,6,Mumbai,Agent 5,3.27,136038.25,324,3441,Digital ads,1,Referral,Flexi Payment Plan,New
2021-03-17,Sale,11723061.0,,6173352,Apartment,2,Mumbai,Agent 6,4.62,173173.92,2824,7262,Print advertising,4,Social Media,Flexi Payment Plan,Good
2019-05-30,Sale,17991618.0,,3874403,House,3,Hyderabad,Agent 7,3.15,173105.05,17284,21583,Print advertising,2,Advertisement,CLP,New
2022-03-25,Rent,,30531.0,14108738,House,4,Delhi,Agent 5,3.39,120799.77,17689,45788,Online platforms,4,Referral,Cash,Needs Repair
2020-06-13,Sale,19789308.0,,9749708,Commercial,6,Hyderabad,Agent 2,4.53,242610.89,9029,38238,Email marketing,5,Referral,Flexi Payment Plan,New
2022-12-02,Rent,,45010.0,5333761,Condo,5,Mumbai,Agent 4,4.47,282819.45,7858,8277,Print advertising,4,Referral,Flexi Payment Plan,Needs Repair
2021-09-19,Rent,,24905.0,9207335,House,9,Delhi,Agent 8,4.62,72911.95,9700,49351,Print advertising,5,Referral,Down Payment Plan,Good
2023-12-20,Rent,,44207.0,5586640,House,2,Chennai,Agent 8,4.68,251433.85,27086,41741,Print advertising,4,Direct Inquiry,Flexi Payment Plan,Good
2022-10-20,Rent,,20790.0,11486442,Apartment,7,Hyderabad,Agent 1,3.18,251984.87,43794,8020,Email marketing,2,Social Media,CLP,Good
2023-06-10,Sale,12006313.0,,10466278,Apartment,6,Bangalore,Agent 7,3.43,152440.29,34577,15763,Print advertising,1,Direct Inquiry,Cash,New
2023-12-01,Rent,,39130.0,14875658,House,2,Mumbai,Agent 4,3.59,86658.02,31322,32120,Print advertising,1,Referral,Down Payment Plan,New
2021-05-21,Sale,17674267.0,,4314876,Commercial,6,Bangalore,Agent 8,4.89,82141.07,21097,47898,Print advertising,4,Social Media,Cash,Good
2023-02-08,Rent,,29454.0,10053047,House,1,Hyderabad,Agent 2,4.41,130046.02,14801,6017,Online platforms,3,Social Media,Flexi Payment Plan,Good
2021-03-30,Sale,17799110.0,,12251853,Condo,3,Mumbai,Agent 9,4.47,106892.65,5427,23135,Print advertising,5,Referral,Down Payment Plan,Good
2023-10-02,Sale,5403157.0,,5460909,Commercial,3,Hyderabad,Agent 7,3.97,196636.97,15885,42411,Digital ads,5,Direct Inquiry,Flexi Payment Plan,Good
2020-10-01,Sale,7869990.0,,10149527,Commercial,2,Chennai,Agent 5,4.24,283250.13,45546,5113,Email marketing,5,Direct Inquiry,Down Payment Plan,Good
2019-08-22,Rent,,46534.0,9054927,Commercial,1,Mumbai,Agent 9,3.08,244473.69,32415,3950,Digital ads,3,Direct Inquiry,CLP,Needs Repair
2020-10-22,Sale,14971384.0,,4030706,Apartment,4,Delhi,Agent 3,2.87,252519.41,861,43942,Email marketing,4,Referral,Flexi Payment Plan,Good
2020-11-02,Sale,13110275.0,,4857386,Apartment,7,Delhi,Agent 2,3.6,50126.22,30681,25236,Print advertising,4,Advertisement,Flexi Payment Plan,New
2020-08-06,Sale,5069482.0,,7693227,House,3,Chennai,Agent 5,3.68,156874.53,6851,22312,Online platforms,3,Referral,Down Payment Plan,Good
2020-10-10,Sale,15999805.0,,14172696,Commercial,7,Delhi,Agent 10,4.44,244992.06,38701,49913,Email marketing,4,Social Media,CLP,Good
2023-06-28,Rent,,28980.0,5322678,Condo,2,Chennai,Agent 2,3.25,231051.28,33681,20537,Digital ads,2,Advertisement,Flexi Payment Plan,Needs Repair
2021-08-26,Rent,,32961.0,14065951,Condo,8,Delhi,Agent 7,2.52,130213.32,46434,29755,Online platforms,5,Advertisement,Down Payment Plan,New
2020-04-23,Rent,,45385.0,12154960,Apartment,10,Hyderabad,Agent 5,3.57,86614.45,33064,14339,Online platforms,4,Referral,Flexi Payment Plan,New
2022-02-03,Sale,10836354.0,,12403608,Apartment,2,Chennai,Agent 1,2.63,147644.05,25270,29651,Email marketing,3,Direct Inquiry,Flexi Payment Plan,Good
2023-05-15,Sale,9188067.0,,10889288,Condo,4,Hyderabad,Agent 5,4.87,145452.38,13306,26228,Email marketing,5,Referral,CLP,Needs Repair
2020-08-06,Sale,13992484.0,,6740669,Condo,2,Delhi,Agent 3,4.41,109608.93,4499,18209,Print advertising,4,Advertisement,Down Payment Plan,Good
2022-08-07,Sale,11307321.0,,7814062,Condo,6,Chennai,Agent 10,3.83,128506.68,10761,44976,Email marketing,2,Referral,Down Payment Plan,Needs Repair
2021-08-12,Rent,,11841.0,11364758,House,5,Hyderabad,Agent 6,4.75,248434.45,37831,42493,Digital ads,2,Referral,Down Payment Plan,Good
2019-11-14,Sale,11733545.0,,7255900,House,2,Hyderabad,Agent 8,2.54,257314.12,9653,30210,Online platforms,5,Direct Inquiry,Cash,Good
2019-11-29,Rent,,14837.0,11339848,Apartment,2,Delhi,Agent 8,2.7,152757.29,48827,7223,Email marketing,4,Advertisement,Cash,Good
2021-01-17,Sale,6728243.0,,14921666,Condo,9,Bangalore,Agent 9,4.99,148065.37,1088,30203,Email marketing,2,Advertisement,CLP,New
2020-08-04,Rent,,38887.0,14653255,Apartment,7,Hyderabad,Agent 1,3.06,147889.99,17483,1874,Print advertising,2,Direct Inquiry,CLP,New
2023-01-19,Rent,,19868.0,12525696,Apartment,8,Bangalore,Agent 5,4.11,257485.64,43378,34793,Digital ads,1,Social Media,Cash,Needs Repair
2022-11-07,Sale,14251047.0,,14846291,Apartment,2,Mumbai,Agent 4,4.45,85042.19,23066,17405,Online platforms,4,Referral,Cash,Needs Repair
2020-01-03,Rent,,43385.0,7794118,Apartment,2,Delhi,Agent 2,3.33,217720.71,36065,5510,Print advertising,4,Advertisement,Cash,New
2022-01-06,Sale,8534109.0,,14559349,House,3,Mumbai,Agent 8,3.37,75176.97,28278,13898,Digital ads,1,Referral,Down Payment Plan,Needs Repair
2020-04-12,Rent,,26606.0,3004383,Condo,4,Delhi,Agent 8,3.82,201288.98,26014,32912,Email marketing,2,Social Media,Down Payment Plan,Needs Repair
2022-08-31,Rent,,17814.0,14302498,Commercial,9,Mumbai,Agent 8,3.19,279843.19,33288,21872,Email marketing,4,Direct Inquiry,CLP,Good
2019-06-15,Rent,,32643.0,5354224,Condo,1,Delhi,Agent 7,4.86,140327.18,28924,17865,Online platforms,3,Advertisement,Cash,New
2022-02-22,Rent,,11370.0,10727049,Commercial,10,Chennai,Agent 1,3.48,210199.77,6411,3221,Digital ads,3,Social Media,Down Payment Plan,Good
2022-04-03,Rent,,31258.0,13403940,Condo,6,Delhi,Agent 3,3.05,295648.45,27695,12710,Print advertising,2,Social Media,CLP,New
2021-07-02,Sale,13287931.0,,5193235,Apartment,2,Delhi,Agent 7,3.16,187375.67,12416,26391,Online platforms,5,Advertisement,Flexi Payment Plan,Good
2020-07-02,Sale,5500501.0,,5580368,Commercial,4,Delhi,Agent 3,2.64,101298.42,38932,18084,Online platforms,1,Referral,CLP,New
2023-07-04,Rent,,34769.0,9574578,Apartment,1,Bangalore,Agent 5,4.7,245253.52,39810,32350,Print advertising,2,Direct Inquiry,Flexi Payment Plan,Needs Repair
2023-05-31,Sale,6008095.0,,13843655,House,10,Mumbai,Agent 5,3.29,297559.76,28415,7156,Print advertising,4,Advertisement,Cash,Good
2019-06-04,Sale,18331220.0,,3154276,Condo,10,Chennai,Agent 6,4.69,53493.07,42359,16315,Email marketing,1,Referral,Down Payment Plan,New
2019-12-12,Rent,,17537.0,3529093,Apartment,1,Mumbai,Agent 7,3.32,145180.89,14391,3483,Print advertising,2,Referral,Cash,Good
2019-04-21,Rent,,28456.0,7307682,Commercial,2,Mumbai,Agent 2,4.56,299204.41,17445,15648,Email marketing,2,Referral,Down Payment Plan,New
2019-07-24,Rent,,44225.0,9814645,Condo,9,Hyderabad,Agent 8,4.89,278561.18,34874,18053,Email marketing,2,Referral,Down Payment Plan,New
2020-12-04,Sale,19387721.0,,4264402,Commercial,3,Hyderabad,Agent 4,2.87,125300.66,45844,46913,Email marketing,3,Advertisement,Down Payment Plan,New
2022-06-10,Sale,12066851.0,,13379906,Apartment,10,Delhi,Agent 8,4.28,195124.33,25749,6640,Print advertising,4,Referral,CLP,Needs Repair
2020-11-14,Rent,,40078.0,12185288,House,8,Delhi,Agent 2,4.62,261079.31,48099,45331,Print advertising,5,Direct Inquiry,CLP,New
2021-04-13,Sale,16936476.0,,7168115,Condo,1,Bangalore,Agent 2,2.94,129293.06,32452,13482,Email marketing,5,Direct Inquiry,Down Payment Plan,New
2020-06-15,Rent,,12099.0,11402804,Apartment,5,Bangalore,Agent 10,4.15,129999.65,13342,22783,Online platforms,3,Direct Inquiry,CLP,New
2021-06-13,Sale,7034159.0,,3478992,Commercial,10,Delhi,Agent 10,3.54,108988.52,46259,39080,Online platforms,5,Direct Inquiry,Cash,New
2021-06-13,Sale,18832055.0,,11894845,Commercial,4,Mumbai,Agent 5,3.06,182952.25,48096,204,Online platforms,1,Advertisement,Down Payment Plan,Good
